521,VEHICLE TURNING LEFT AT INTERSECTION
522,TURNING MOVEMENTS AND REQUIRED SIGNALS
523,OBSTRUCTION OF JUSTICE - AGGRAVATED ASSAULT
524,MAXIMUM SPEED LAW
525,POSSESSION OR SALE OF PYROTECHNICS
526,OPERATING A VEHICLE WHILE UNDER THE INFLUENCE OF DRUGS
527,HEADLAMPS; WHEN LOW BEAM REQUIRED
528,"VIOLATION OF WINE, BEER, AND LIQUOR ORDINANCE"
529,OBSTRUCTION OF JUSTICE - THEFT
530,CRIMINAL MISCHIEF
531,PURCH/POSS ALC PERS UNDER 21/CC
532,SIMPLE BURGLARY/MOVEABLE
533,TRAFFIC-CONTROL SIGNALS
534,TERRORISM - AGGRAVATED CRIMINAL DAMAGE TO PROPERTY
535,D/L CLASS RESTRICTION
536,FOLLOWING TOO CLOSE/CC
537,POSS OF DRUG PARAPHERNALIA (OLD)
538,FLEE TO ELUDE POLICE
539,AGGRAVATED ASSAULT OF A DATING PARTNER
540,AIDING TO REMAIN ON PREMISES/CC
541,FAIL MAIN CONTROL/CC
542,DOMESTIC ABUSE BATTERY - SERIOUS BODILY INJURY
543,D/L REQ/EXP
544,DRIVING BELOW MINIMUM SPEED POSTED
545,HUNTING OR DISCHARGE OF FIREARMS WHEN PROHIBITED
546,CRUELTY TO ANIMALS - AGGRAVATED
547,SIMPLE BATTERY (BCO)
548,PURCHASE AND PUBLIC POSSESSION OF ALCOHOLIC BEVERAGES; EXCEPTIONS; PENALTIES
549,LITTER IN PUBLIC PLACES
550,INTERFERENCE WITH MEDICAL TREATMENT
551,STOP SIGN/YIELD SIGN/CC
552,COMPUTER AIDED SOLICITATION OF A MINOR.
553,LOOTING
554,DISOBEY POLICE OFF/CC
555,THIRD DEGREE RAPE
556,ILLEGAL CARRYING OF A FIREARM USED IN THE COMMISSION OF A CRIME OF VIOLENCE
557,THEFT/FELONY
558,DISTURBING THE PEACE - SIMPLE BATTERY
559,FIRST DEGREE RAPE - VAGINAL
560,ENTRY ON OR REMAINING IN PLACES OR ON LAND AFTERBEING FORBIDDEN
561,CRIMINAL DAMAGE TO PROPERTY BY DEFACING WITH GRAFFITI
562,THIRD DEGREE RAPE/VIGINAL
563,OBEDIENCE TO/REQUIRED TRAFFIC-CONTROL DEVICES
564,ONE WAY STREET
565,OPERATING VEHICLE WHILE UNDER SUSPENSION
566,ASSAULT ON EMERGENCY MEDICAL OR HEALTHCARE PROFESSIONAL
567,CRIMINAL HAZING - SERIOUS INJURY OR DEATH
568,FALSE COMMUNICATION WITH THE INTENT TO CAUSE AN EMERGENCY RESPONSE
569,MANSLAUGHTER
570,DISTURBING THE PEACE /UNLAWFUL ASSEMBLY
571,CARELESS OPERATION
572,PERPETRATION OR ATTEMPTED PERPETRATION OF CERTAIN CRIMES OF VIOLENCE AGAINST A VICTIM 65 YEARS OF AGE OR OLDER.
573,LETTING DISORD PLACE/CC
574,OBSTRUCTION OF COURT ORDERS
575,YIELD TO EMERGENCY VEHICLES
576,PICTURED IDENTIFICATION REQUIRED FOR PURCHASE OF ALCOHOLIC BEVERAGES
577,OFF-ROAD VEHICLES ON ROADWAY
578,VEHICULAR HOMICIDE - DWI
579,DISTURBING THE PEACE; INTERRUPTING LAWFUL ASSEMBLY
580,SPEEDING (31 MPH OR MORE OVER LIMIT)
581,AGGRAVATED BURGLARY/BURGLARY
582,DISARMING A PEACE OFFICER
583,PREVENTION OF YOUTH ACCESS TO TOBACCO
584,"BURNING TRASH, WEEDS, FIELDS, ETC (PARISH)"
585,NEGLIGENT INJURING/CC
586,DRIVING ON RIGHT SIDE OF ROADWAY; EXCEPTIONS
587,GAMBLING IN PUBLIC
588,DIST/PEACE
589,AGGRAVATED KIDNAPPING OF A CHILD
590,UNAUTHORIZED ENTRY OF A CRITICAL INFRASTRUCTURE
591,FIREARM FREE ZONE
592,OBSTRUCTION OF JUSTICE - BURGLARY
593,DRINKING IN PUBLIC/CC
594,POSSESSION OF UNREGISTERED OR ILLEGALLY TRANSFERRED WEAPONS
595,DRIV LEFT OF CENTER/CC
596,ILLEGAL TRANSMISSION OF MONETARY FUNDS
597,EXPIRED DRIVER'S LICENSE
598,OFF-ROAD VEHICLES PROHIBITED ON ROADWAY
599,IMPROPER LANE USAGE /CC
600,PROSTITUTION/CC
601,FAIL TO STOP/YIELD @ STOP SIGN  -  149
602,FLEEING OR ATTEMPTING TO ELUDE A POLICE OFFICER
603,FORGERY MOTOR VEHICLE INSPECTION CERTIFICATE
604,BURG/AUTO OVER $200
605,NO PROOF OF INS
606,VEHICLE APPROACHING OR ENTERING INTERSECTION
607,PUBLIC BRIBERY
608,AUTO THEFT RECOVERY
609,JUSTIFIABLE HOMICIDE
610,"SUSPENSION, REVOCATION, RENEWAL, AND CANCELLATION OF LICENSES"
611,EQUIPMENT VIOL/CC
612,FICTITIOUS PLATE
613,COMPUTER ADDED SOLICITATION OF A MINOR.
614,SECOND DEGREE KIDNAPPING; INJURE/SEX ABUSE
615,POSSESSION OF WEAPONS WHERE ALCOHOLIC BEVERAGES ARE SOLD AND/OR CONSUMED
616,"BARRICADES, SIGNS, AND SIGNALS PLACED BY LAW ENFORCEMENT; PROHIBITIONS AGAINST TAMPERING WITH"
617,LEASED MOVEABLE/FAILURE TO RETURN
618,ATTEMPT
619,FORGERY
620,DRIVING ON DIVIDED HIGHWAY
621,IMPEDE MOVEMENT OF TRAFFIC
622,SOLICITATION ON AN INTERSTATE HIGHWAY
623,SIMPLE ESCAPE; AGGRAVATED ESCAPE
624,SIMPLE BURGLARY/VEHICLE
625,OPERATING WHILE INTOXICATED; FIRST OFFENSE
626,FALSE IMPRISONMENT/CC
627,FALSE COMMUNICATIONS WITH EMERGENCY RESPONSE
628,FAILURE TO DIM HEADLIGHTS
629,ILLEGALLY SUPPLYING A FELON WITH AMMUNITION.
630,ENTRY ON OR REMAINING IN PLACES/LAND AFTER FORB
631,SEXUAL BATTERY OF THE INFIRMED
632,CRIMINAL DAMAGE TO PROPERTY BY DEFACING WITH GRAFFITI.
633,SOLICITING FOR PROSTITUTION/CC
634,FAIL TO DIM HEADLIGHTS
635,POSS SCH 4 DRUGS
636,MALFEASANCE IN OFFICE
637,SIGNAL LAMPS AND SIGNAL DEVICES
638,THEFT OF GOODS
639,REFUND OR ACCESS DEVICE APPLICATION
640,TEXT MESSAGING PROHIBITED
641,JUVENILE RUNAWAYS
642,DOMESTIC ABUSE AGG ASSAULT - CHILD ENDANGERMENT
643,BATTERY OF A SCHOOL TEACHER
644,DOMESTIC ABUSE BATTERY � BURNING
645,TRAFFIC LANE USAGE
646,LITTERING (CC)
647,DRIV LEFT OF CENTER
648,FAILURE TO TRANSFER REGISTRATION
649,SECOND DEGREE CRUELTY TO JUVENILES
650,DOMESTIC ABUSE BATTERY � BURNING WITH SERIOUS BODILY INJURY
651,REQUIRED POSITION AND METHOD OF TURNING AT INTERSECTIONS
652,KIDNAPPING/2ND DEGREE
653,CURFEW VIOL/JUVENILE/CC
654,ONE-WAY STREETS AND ALLEYS
655,FIRE-RAISING ON LANDS OF ANOTHER BY CRIMINAL NEGLIGENCE
656,DISOBEY CONTROL DEV/CC
657,RESISTING AN OFFICER/SIMPLE ASSAULT
658,JUVENILE CURFEW VIOLATION
659,BATT/AGG KNIFE
660,DRIVER'S LICENSE; POSSESSION
661,CRIMINAL STREET GANGS AND PATTERNS OF CRIMINAL STREET GANG ACTIVITY
662,UNLAWFUL REFUSAL TO SUBMIT TO CHEMICAL TESTS
663,TAMPERING WITH ELECTRONIC MONITORING EQUIPMENT.
664,VEHICULAR TRESPASS
665,BATTERY OF A DATING PARTNER - DANGEROUS WEAPON/SERIOUS BODILY INJURY
666,IMPROPER SUPERVISION OF A MINOR BY PARENT OR LEGAL CUSTODIAN
667,DUMPING
668,UNAUTHORIZED ENTRY OF A DWELLING DURAN AN EMERGENCY OR DISASTER.
669,ISSUING WORTHLESS CHECKS
670,ASSAULT/SIMPLE
671,FALSE IMPRISONMENT WITH DANGEROUS WEAPON
672,CRIMINAL NEGLECT OF FAMILY
673,BATTERY OF A DATING PARTNER - MINOR INJURY BURNING
674,"OBSTRUCTION OR INTERFERENCE WITH MEMBERS OF STAFF,FACULTY, OR STUDENTS OF EDUCATIONAL INSTITUTIONS; TRESPASS,DAMAGE TO PROPERTY;FELONY;"
675,VEHICLE TURNING LEFT
676,DOMESTIC ABUSE AGGRAVATED BATTERY-CHILD ENDANGERMENT
677,VEHICLES W/O REQUIRED EQUIP./UNSAFE VEHICLE
678,ASSAULT/AGG DOMESTIC ABUSE
679,CLINGING TO MOVING VEHICLES
680,FIRST DEGREE RAPE - ORAL
681,RESISTING AN OFFICER/CC
682,ROBB/SIMPLE
683,IMPROPER WINDOW TINT/CC
684,PURCHASE AND PUBLIC POSSESSION OF ALCOHOLIC BEVERAGES
685,FIRST DEGREE RAPE
686,FRAUDULENT ACQUISITION OF A CREDIT CARD
687,CYBERBULLYING
688,"WEARING OR POSSESSING BODY ARMOR, BY A STUDENT OR NON-STUDENT ON SCHOOL PROPERTY"
689,ROBBERY/2ND DEGREE
690,FIRST DEGREE FETICIDE
691,EXPLOITATION OF THE INFIRMED
692,BATT/SEXUAL
693,TEMPORARY TAG MISUSE
694,"ROBBERY,ARMED"
695,UNLAWFUL DISRUPTION OF THE OPERATION OF A SCHOOL; PENALTIES
696,ABAND/INOPERATIVE VEHICLE/CC
697,INJURING PUBLIC RECORDS
698,ANTI-SKIMMING ACT
699,SERVE/ALC TO PERSON UNDER 21/CC
700,UNLAWFUL CONSUMPTION OF ALCOHOLIC BEVERAGES BY PERSONS UNDER TWENTY-ONE YEARS OF AGE
701,UNAUTHORIZED USE OF ACCESS CARD AS THEFT
702,RAPE/AGGRAVATED
703,"BATTERY OF EMERGENCY ROOM PERSONNEL, EMERGENCY SERVICES PERSONNEL, OR A HEALTHCARE PROFESSIONAL"
704,COMMUNICATING OF FALSE INFORMATION OF PLANNED BOMBING ON SCHOOL PROPERTY
705,MISDEMEANOR THEFT OF GOODS
706,ACCESSORIES AFTER THE FACT
707,HOME IMPROVEMENT FRAUD
708,POSS SCH 1 DRUGS
709,DRIVING THROUGH FUNERAL OR OTHER PROCESSION
710,PROSTITUTION
711,BATT/DOM ABUSE STRANGULATION/FELONY
712,SAFETY BELT REQUIRED
713,OPERATING WHILE INTOXICATED; FOURTH OFFENSE
714,ROBB/1ST DEGREE
715,ENT/REM AFTER FORB
716,THEFT OVER $200 ALL OTHER
717,ISS WORTHLESS CHECKS
718,MORTGAGE FRAUD
719,FIRST DEGREE RAPE - VICTIM UNDER 13 YEARS OF AGE
720,SECOND DEGREE RAPE
721,HUMAN TRAFFICKING
722,INTIMIDATION AND INTERFERENCE IN THE OPERATION OF SCHOOLS
723,PROHIBITED ACTS; ALL SCHEDULES
724,UNAU USE OF MOTOR VEHICLE
725,ENCOUR/CONTRIB TO CHILD DELINQUENCY/DEPEND/NEG
726,MISREPRESENTATION DURING ISSUANCE OF A MISDEMEANOR SUMMONS OR PREPARATION OF A JUVENILE CUSTODIAL AGREEMENT
727,OBEDIENCE TO AND REQUIRED TRAFFIC CONTROL DEVICES
728,FAILURE TO SEEK ASSISTANCE
729,MISREP OF AGE TO OBTAIN ALCOHOLIC BEV
730,IMPROPER RIGHT TURN
731,NONCONSENSUAL DISCLOSURE OF PRIVATE IMAGES
732,UNAU ENTRY INHAB DWELLING
733,CRIME AGAINST NATURE
734,BATT/AGG OTHER DANGER WEAPON
735,IMPROPER LEFT TURN
736,OPEN BURNING
737,FORGERY OF A CERTIFICATE OF INSURANCE IDENTIFICATION CARD
738,THEFT $50-$200 ALL OTHER
739,MANUFACTURING OR POSSESSION WITH INTENT TO DISTRIBUTE FALSE OR FRAUDULENT IDENTIFICATION
740,CRIM DAM TO PROP/AGG
741,AILURE TO REGISTER VEHICLE
742,MURDER/GUN 1ST DEGREE
743,OBSTRUCTION OF FIRE PREVENTION
744,FIRST DEGREE RAPE/ANAL
745,BUSINESS LICENSE REQUIRED
746,BATT/DOM ABU CHILD ENDANGER/MISD
747,ILLEGAL CARRYING AND DISCHARGE OF WEAPONS
748,ASSAULT/ AGG FIREARM
749,UNSECURED LOAD/CC
750,"TAMPERING WITH SURVEILLANCE, ACCOUNTING, INVENTORY, OR MONITORING SYSTEMS"
751,ADOPTION DECEPTION
752,RAPE/FORCIBLE (VAGINAL)
753,UNAUTH ENTRY UPON RAILROAD PROPERTY
754,FAILIURE TO REPORT ACCIDENT
755,BATT/DATING PARTNER- CHILD ENDANGERMENT
756,DIST/PEACE/TUMULTUOUS MANNR/CC
757,BATT/AGG 2ND DEGREE
758,SECOND HAND DEALER PERMIT REQUIRED
759,AIDING AND ABETTING OTHERS TO ENTER OR REMAIN ON PREMISES WHERE FORBIDDEN
760,ASSAULT/DRIVE-BY SHOOTING
761,ASSAULT - ATTEMPT TO COMMIT BATTERY
762,UNLAWFUL OWNERSHIP OF A VICIOUS DOG
763,VEHICULAR HOMICIDE
764,SEAT BELT VIOL/CC
765,PUBLIC INTIMIDATION AND RETALIATION
766,ASSAULT/AGG ODW
767,ROBB/FIREARM/HWY STREET ALLEYS
768,MAIL THEFT
769,BATT/2ND DEGREE
770,FIRST DEGREE RAPE/ORAL
771,HOME IMPROVEMENT FRAUD.
772,UNAUTHORIZED REMOVAL OF SHOPPING CART
773,BATT/SIMPLE
774,ILL POSS STOLEN F/ARM
775,CRUELTY TO ANIMALS - SIMPLE
776,THEFT/IDENTITY
777,DAILY REPORT OF ENTRIES
778,THEFT AUTO/RECOVERY ONLY
779,THEFT OF ASSETS FROM AGED / DISABLED PERSON
780,ROBBERY/FIREARM - ADDITIONAL PENALTIES
781,"THEFT OVER $5,000"
782,OBSTRUCTION OF JUSTICE - SIMPLE ASSAULT
783,RECORD OF SECOND-HAND GOODS OR OBJECTS PURCHASED REQUIRED
784,RAPE/SIMPLE (ORAL)
785,RETALIATION BY A MINOR AGAINST A PARENT
786,TERRORIZING/CC
787,GROSS LITTERING PROHIBITED
788,UNAUTHORIZED REMOVAL OF A MOTORVEHICLE
789,THEFT UU ACCESS CARD OVER $200
790,"ENCOURAGING OR CONTRIBUTING TO CHILD DELINQUENCY, DEPENDENCY, OR NEGLECT"
791,DIST THE PEACE/CC
792,CAMPING IN A PUBLIC AREA PROHIBITED
793,FAIL TO REPORT COMMISSION OF CERTAIN FELONIES
794,CONTRACTORS; MISAPPLICATION OF PAYMENTS PROHIBITED
795,FELON IN POSS F/ARM
796,FALSE REPRESENTATION OF CONTROLLED DANGEROUS SUBSTANCE
797,FAILURE TO YIELD ON LEFT TURN  -  149
798,ACCESS DEVICE FRAUD - COUNTERFEITING/FORGERY
799,STOP LAMPS AND TURN SIGNALS REQUIRED ON NEW MOTOR VEHICLES
800,ACCESS DEVICE FRAUD/COUNTERFEITING/FORGERY
801,POSSESSION OF HYPODERMIC NEEDLES AND SYRINGES
802,AGGRAVATED ASSAULT WITH A MOTOR VEHICLE UPON A PEACE OFFICER
803,NO DRIVER'S LICENSE IN POSSESSION - 149
804,PERPETRATION OR ATTEMPTED PERPETRATION OF CRIMES AGAINST A VICTIM 65 YRS OF AGE OR OLDER
805,CARRYING OF FIREARM OR DANGEROUS WEAPON IN FIREARM FREE ZONE
806,U TURN LIMITATIONS/CC
807,REGULATION AND INSPECTIONS FOR PEDICABS
808,THEFT/THEFT FROM A MACHINE OR DEVICE
809,ACCESS DEVICE FRAUD - FALSE PRETENSES/SWINDLE
810,CRIMINAL MISCHIEF - SHOOTING AT TRAINS
811,INTIMIDATING WITNESS
812,"RENTED OF LEASED MOTOR VEHICLES; OBTAINING BY FALSE REPRESENTATION, ETC.; FAILURE TO RETURN"
813,ISS WORTHLESS CHECKS/CC
814,OBSTRUCTION OF DRIVERS VISION
815,THIRD DEGREE RAPE/ORAL
816,"THEFT OVER $1,000"
817,FAILURE TO SIGNAL WHEN STOPPING
818,RAPE AND SEXUAL BATTERY/ORAL
819,UNLAWFUL POSTING OF CRIMINAL ACTIVITY FOR NOTORIETY AND PUBLICITY.
820,CONT DEL OF A JUV/CC
821,"MOTOR VEHICLE, ALTERATION OR REMOVAL OF IDENTIFYING NUMBERS"
822,CHILD RESTRAINTS
823,ILLEGAL USE OF COUNTERFEIT TRADEMARK
824,UNLAWFUL DISRUPTION OF THE OPERATION OF A HEALTHCARE FACILITY
825,ACCESS DEVICE FRAUD/FALSE PRETENSES/SWINDLE/ CONFIDENCE GAME
826,PROHIBITED ACTIVITIES AND SANCTIONS - FRAUDULENT INSURANCE ACT
827,ONLINE IMPERSONATION - THREATS / INTIMIDATION
828,SECOND DEGREE RAPE - ANAL
829,RESISTING A OFFICER  FORCE OR VIOLENCE
830,MURDER/GUN 2ND DEGREE
831,TRAFFICKING OF CHILDREN FOR SEXUAL PURPOSES
832,BURGLARY OF A RELIGIOUS BUILDING
833,ASSAULT ON A SCHOOL TEACHER BY STUDENT
834,INSURANCE FRAUD
835,"THEFT OVER $25,000"
836,CRIMINAL MISCHIEF - THROWING ROCKS/DANGEROUS OBJECTS
837,FILING FALSE PUBLIC RECORDS
838,RAPE/SIMPLE (VAGINAL)
839,"UNLAWFUL SALE, PURCHASE, AND POSSESSION OF ALCOHOLIC BEVERAGES"
840,"UNLAWFUL PRODUCTION, MANUFACTURE, DISTRIBUTION, OR POSSESSION OF HALLUCINOGENIC PLANTS."
841,RAPE/FORCIBLE SIMPLE
842,UNAU ENTRY BUSINESS
843,BATTERY OF A SCHOOL ATHLETIC CONTESTOFFICIAL
844,RECK OPER OF VEHICLE/CC
845,JUVENILE UNGOVERNABLE
846,TERRORISM
847,MISREPRESENTATION DURNG BOOKNG
848,SECOND DEGREE RAPE/ORAL
849,FAIL/YIELD INTERSECTION/CC
850,CHILD RESTRAINT REQ
851,"STOPPING, STANDING OR PARKING PROHIBITED"
852,CLANDESTINE LABORATORY UNLAWFUL MANUFACTURE OF A CDS
853,UNLAWFUL POSTING OF CRIMINAL ACTIVITY FOR NOTORIETY AND PUBLICITY
854,PRINCIPAL
855,VIOL OF PROTECTIVE ORDERS
856,D W I
857,HOUSE/HOUSE PEDDLING
858,CARNAL KNOW OF JUV
859,NOTIFICATION OF SEX OFFENDERS & CHILD PREDITORS
860,NOISES INTERFERING WITH THE ENJOYMENT OF PROPERTY OR PUBLIC PEACE AND COMFORT
861,SEXTING
862,THEFT - THEFT FROM COIN-OPERATED DEVICE
863,RECK OPER OF VEHICLE
864,INSTITUTIONAL VANDALISM
865,BURG/S RES UNK FORCE
866,UNAUTHORIZED ENTRY OF A PLACE OFBUS.
867,SECOND DEGREE RAPE/FORCIBLE
868,PUBLIC SALARY DEDUCTION
869,D/L FAIL CHG ADDRESS /CC
870,CONTRACTORS MISAPPLIC PAY
871,DOMESTIC ABUSE BATTERY - DANGEROUS WEAPON
872,POSS OF FIREARM W/ DRUGS
873,IMPROPER TELEPHONE COMM
874,NOISES INTERFERING WITH ENJOYMENT OF PROPERTY OR PUBLIC PEACE AND COMFORT
875,FILING FASLE PUBLIC RECORDS
876,SIMPLE BURGLARY/STRUCTURE
877,PUBLIC PAYROLL FRAUD
878,THEFT OF A CATALYTIC CONVERTER
879,ASSAULT ON A SCHOOL TEACHER
880,AGGRAVATED BATTERY OF A DATING PARTNER - CHILD ENDANGERMENT
881,RIOT
882,BURG/AUTO $50 - $200
883,ABUSE OF CHILDREN; MISSING OR ABUSED CHILDREN; REPORTS;IMMUNITY; CENTRAL REGISTRY; INVESTIGATIONS; DEFINITIONS; WAIVER OF PRIVILEGE
884,BURG/AUTO UNDER $50
885,PROHIBITED ACTS; ALL SCHEDULES - FALSE PRETENSES
886,REGISTRATION CERTIFICATES TO BE IN VEHICLE
887,HUMAN TRAFFICKING - HUMAN SEX CRIMES
888,DUMPING OF CONCRETE AND/OR CEMENT DERIVATIVES
889,CONTEMPT OF COURT
890,HIT AND RUN - VEHICULAR HOMICIDE/INJURING
891,TRESPASS ON SCHOOL GROUNDS
892,AGGRAVATED ARSON - INHABITED
893,CARRYING A FIREARM ON SCHOOL PROPERTY
894,OBSTRUCTING A FIREMAN
895,CRIMINAL DAMAGE TO A CRITICAL INFRASTRUCTURE
896,SEXUAL ABUSE OF AN ANIMAL - ENGAGING IN ABUSE
897,UNLAWFUL SALES TO PERSONS UNDER TWENTY-ONE
898,CRIMINAL BLIGHTING OF PROPERTY
899,ILLEGAL USE OF CONTROLLED DANGEROUG SUBSTANCES IN THE PRESENCE OF PERSON UNDER SEVENTEEN YEARS OF AGE
900,ILL POSS STLN THINGS
901,ADULTERATING A FOOD PRODUCT
902,DANGEROUS OR VICIOUS DOG
903,VIOLATIONS OF CONTROLLED DANGEROUS SUBSTATNCES
904,PEDESTRIANS ON HIGHWAYS OR INTERSTATE
905,SELF MUTILIATION BY A PRISONER
906,DOMESTIC ABUSE BATTERY CHILD ENDANGER/MISD
907,AGGRAVATED ESCAPE
908,PARKING WHERE PROHIBITED/CC
909,DESECRATION OF GRAVES
910,"OBSTRUCTION OF INTERFERENCE WITH MEMBERS OF STAFF, FACULTY, OR STUDENTS OF EDUCATIONAL INSTITUTIONS; TRESPASS, DAMAGE TO PROPERTY"
911,THEFT UNDER $50 ALL OTHERS
912,FALSE CERTIFICATES
913,BURG/S NON RES NIGHT FORCE
914,MVI REQUIRED/CC
915,BATT/AGG GUN
916,VIOLATION OF PROB & PAROLE
917,LIMITATIONS ON PASSING ON THE LEFT
918,THIRD DEGREE RAPE/ANAL
919,SIMPLE ESCAPE (WORK RELEASE)
920,MISREPRESENT AGE TO OBTAIN ALCOHOL BEV/GAIN ENTRY
921,BATTERY OF A CORRECTIONAL FACILITY EMPLOYEE
922,LETTING A DISORDERLY PLACE
923,VIOLATIONS OF CONTROLLED DANGEROUS
924,FRAUDULENT REMUNERATION - FALSE PRETENSES/SWINDLE
925,FALSE SWEARING FOR PURPOSE OF VIOLATING
926,UNAUTHORIZED REMOVAL OF SHOPPING CARTS
927,BURG/S RES NIGHT FORCE
928,ASSAULT ON A CHILD WELFARE WORKER
929,LICENSE PLATE; CANCELED
930,DRUG PARAPHENALIA
931,HIT & RUN
932,FALSE PERSONATION
933,CARRYING A FIREARM ON SCHOOL PROPERTY/FUNCTION
934,BURG/S NON RES UNK FORCE
935,ANIMALS PROHIBITED AT FESTIVALS
936,FAILURE TO LEAVE PREMISES
937,BURG/S/IN/DWEL/RES DAY NOFORCE
938,FALSE STATEMENTS IN AFFIDAVIT AS PERJURY
939,ILL CARRYING WEAPON
940,FAIL REPORT ACCIDENT/CC
941,DISTURBING THE PEACE (INTERRUPTING A LAWFUL ASSEMBLY)
942,PORNO INVOLVING JUV
943,"TERRORISM - AGGRAVATED ARSON UPON ANY STRICTURE, WATERCRAFT, OR MOVABLE"
944,UNLAWFUL SALE/PURCHASE TOBACCO UNDER 18; SIGNS
945,FORGERY OF A MOTOR VEHICLE INSPECTION
946,TRUANCY; GUARDIAN DUTY
947,BATTERY OF A BUS OPERATOR
948,IMPERSONATING POL OFF/CC
949,ASSAULT ON A CHILD WELFARE WORKER.
950,THEFT OR CRIMINAL ACCESS OF AN AUTOMATED TELLER MACHINE
951,THEFT UU ACCESS CARD UNDER $50
952,BIGAMY
953,NOISE ORDINANCE-AMPLIFIED 50FT
954,SAFETY BELT VIOLATION  -  25
955,RESISTING ARREST AND INTERFERENCE WITH OFFICERS
956,UNAUTHORIZED ACCESS TO RAILROAD PROPERTY
957,IDENTIFICATION WITH NUMBER OR OTHER MARK; OBLITERATION OR ALTERATION OF NUMBER OR MARK
958,INCITING PROSTITUTION
959,STOPPING/STANDING/PARKING PROHIBITED
960,THEFT-SHOPLIFTING-OVER $200
961,"LEASED VEH,FAILURE TO RETURN"
962,INTIM WITNESS
963,FAIL REPORT ACCIDENT
964,OBSTRUCTION HWY/SIMPLE/CC
965,MONETARY INSTRUMENT ABUSE AND PROVIDES DEFINITIONS AND ELEMENTS
966,CHILD ENDANGERMENT LAW
967,BATTERY OF EMERGENCY ROOM PERSONNEL
968,FALSE COMMUNICATIONS WITH NO EMERGENCY RESPONSE
969,WARRANT OF ARREST ON INDICTMENT OR INFORMATION
970,ILL POSTING/CC
971,CRIMINAL TRESSPASSING
972,ROLLING VENDOR LICENSE REQUIRED
973,TRESPASS/SCHOOL GRND
974,FRAUDULENT FIREARM AND AMMUNITION PURCHASE
975,OBST JUSTICE
976,DEFACING BUILDINGS/CC
977,INTERFERE W/OFFICER/CC
978,BURG/AGG RES NIGHT FORCE
979,OFFENSES AGAINST COMPUTER USERS
980,AGGRAVATED CRIME AGAINST NATURE
981,THEFT OF TRAILER
982,DOMESTIC ABUSE AGGRAVATED BATTERY-STRANGULATION
983,VIOLATION OF FIRE MARSHAL'S ORDERS
984,"RITUALISTIC SEXUAL ABUSE OF CHILDREN OR OF ADULTS WITH PHYSICAL OR MENTAL DISABILITIES AS PART OF A CEREMONY, RITE, INITIATION, OBSERVANCE, PERFORMANCE, OR PRACTICE."
985,TRAFFIC LAWS APPLY TO PERSONS ON BICYCLES
986,ROBB/FIREARM MISCELLANEOUS
987,CHILD RESTRAINT REQUIRED
988,FALSE IMPERSONATION OF A PEACE OFFICER OR FIREFIGHTER
989,VAGRANCY/CC
990,LITTER FROM VEHICLE
991,"CONTRABAND DEFINED, TAKING TO AND FROM PENAL INSTITUTIONS"
992,SELF-MUTILATION BY A PRISONER
993,SECOND DEGREE SEXUAL BATTERY/AGGRAVATED
994,TURN SIGNALS REQUIRED
995,PROMOTING PROSTITUTION
996,MOLESTATION OF JUV
997,ARMED ROBBERY/FIREARM RESIDENCE
998,UNLAWFUL DISPOSAL OF REMAINS
999,"UNLAWFUL PRODUCTION, MANUFACTURING, DISTRIBUTION OR POSSESSION OF FRAUDULENT DOCUMENTS FOR IDENTIFICATION PURPOSES."
1000,ILLEGAL USE OF CONTROLLED SUBSTANCES IN THE PRESENCE OF MINORS
1001,SEXUAL BATTERY/ASSAULT WITH AN OBJECT
1002,UNLAWFUL PRESENCE OF A SEXUAL VIOLENT PREDATOR
1003,"SEXUAL ABUSE OF AN ANIMAL - FILMING, DISTRIBUTING, OR POSSESSING IMAGES OF ABUSE"
1004,DISTURBING THE PEACE / INTERRUPTION OF LAWFUL ASSEMBLY
1005,COMPUTER-AIDED SOLICITATION OF A MINOR
1006,HELMET REQUIRED
1007,OBSTRUCTION OF JUSTICE - INTIMIDATION / THREATS
1008,POSS OF A FIREARM WITH CDS
1009,IMPROPER SUPERVISION/JUV
1010,CRIMINAL MISCHIEF - THREATS TO WATER SUPPLY OR WATER COMPANY
1011,SIMPLE BATTERY OF A DATING PARTNER - MINOR INJURY BURNING
1012,DOMESTIC ABUSE BATTERY - DANGEROUS WEAPON/SERIOUS BODILY INJURY
1013,PERJURY
1014,"RITUALISTIC ACTS-SEXUAL MUTILATION, DISMEMBERMENT, TORTURE-SEXUAL ASSAULT WITH AN OBJECT"
1015,GOVERNMENT BENEFITS FRAUD
1016,UNLAWFUL CONSUMPTION OF ALC BY PERSON UNDER 21
1017,DRIVING ON DIVIDED HIGHWAYS
1018,OFF ROAD VEHICLE USE ON HIGHWAY
1019,MINGLING HARMFUL SUBSTANCES
1020,SPEEDING/SCHOOL ZONE/CC
1021,OBSTRUCTION OF AN INTERSECTION
1022,"UNLAWFUL PRODUCTION, MANUFACTURING, DISTRIBUTIONOR POSSESSION OF FRAUDULENT DOCUMENTS FOR IDENTIFICATION PURPOSES."
1023,FAILURE TO REGISTER AS A SEX OFFENDER
1024,SPEEDING IN SCHOOL ZONE
1025,"TAMPERING WITH BARRICADES, SIGNS AND SIGNALS PLACED BY LAW ENFORCEMENT OFFICERS"
1026,DEFAMATION
1027,COUNTERFEITING OR POSSESSING COUNTERFEIT LABELS PROHIBITED
